fpr,tpr
0.15821501014198783,0.8154158215010142
0.1612576064908722,0.8154158215010142
0.1612576064908722,0.8164300202839757
0.16227180527383367,0.8164300202839757
0.16227180527383367,0.8174442190669371
0.1643002028397566,0.8174442190669371
0.1643002028397566,0.8235294117647058
0.16531440162271804,0.8235294117647058
0.16531440162271804,0.8245436105476673
0.1663286004056795,0.8245436105476673
0.1663286004056795,0.8265720081135902
0.16835699797160245,0.8265720081135902
0.16835699797160245,0.8296146044624746
0.16937119675456389,0.8296146044624746
0.16937119675456389,0.8306288032454361
0.17038539553752535,0.8306288032454361
0.17038539553752535,0.8316430020283976
0.17139959432048682,0.8316430020283976
0.17139959432048682,0.8326572008113591
0.1744421906693712,0.8326572008113591
0.1744421906693712,0.8336713995943205
0.17545638945233266,0.8336713995943205
0.17545638945233266,0.834685598377282
0.17647058823529413,0.834685598377282
0.17647058823529413,0.8356997971602435
0.18052738336713997,0.8356997971602435
0.18052738336713997,0.8387423935091278
0.18255578093306288,0.8387423935091278
0.18255578093306288,0.8407707910750507
0.1845841784989858,0.8407707910750507
0.1845841784989858,0.8417849898580122
0.18661257606490872,0.8417849898580122
0.18661257606490872,0.8427991886409736
0.18864097363083165,0.8427991886409736
0.18864097363083165,0.8448275862068966
0.1896551724137931,0.8448275862068966
0.1896551724137931,0.8468559837728195
0.19168356997971603,0.8468559837728195
0.19168356997971603,0.8498985801217038
0.19371196754563894,0.8498985801217038
0.19371196754563894,0.8519269776876268
0.19574036511156187,0.8519269776876268
0.19574036511156187,0.8529411764705882
0.19878296146044624,0.8529411764705882
0.19878296146044624,0.8549695740365112
0.1997971602434077,0.8549695740365112
0.1997971602434077,0.8580121703853956
0.20081135902636918,0.8580121703853956
0.20081135902636918,0.859026369168357
0.20182555780933062,0.859026369168357
0.20182555780933062,0.8600405679513184
0.2028397565922921,0.8600405679513184
0.2028397565922921,0.8620689655172413
0.20385395537525355,0.8620689655172413
0.20385395537525355,0.8651115618661258
0.20486815415821502,0.8651115618661258
0.20486815415821502,0.8661257606490872
0.2079107505070994,0.8661257606490872
0.2079107505070994,0.8681541582150102
0.20892494929006086,0.8681541582150102
0.20892494929006086,0.8691683569979716
0.2099391480730223,0.8691683569979716
0.2099391480730223,0.8711967545638946
0.21095334685598377,0.8711967545638946
0.21095334685598377,0.8752535496957403
0.2150101419878296,0.8752535496957403
0.2150101419878296,0.8782961460446247
0.21602434077079108,0.8782961460446247
0.21602434077079108,0.8793103448275862
