recall,precision
0.9787018255578094,0.6605065023956195
0.9787018255578094,0.660958904109589
0.9787018255578094,0.6614119259766964
0.9787018255578094,0.6618655692729767
0.9787018255578094,0.6623198352779684
0.9787018255578094,0.6627747252747253
0.9787018255578094,0.6632302405498282
0.9787018255578094,0.6636863823933975
0.9787018255578094,0.6641431520991053
0.9787018255578094,0.6646005509641874
0.9787018255578094,0.6650585802894555
0.9787018255578094,0.6655172413793103
0.9787018255578094,0.665976535541753
0.9776876267748479,0.6657458563535912
0.9776876267748479,0.6662059433310297
0.9776876267748479,0.6666666666666666
0.9776876267748479,0.6671280276816609
0.9776876267748479,0.667590027700831
0.9776876267748479,0.668052668052668
0.9776876267748479,0.6685159500693482
0.9776876267748479,0.6689798750867453
0.9766734279918864,0.66875
0.9766734279918864,0.6692147324530924
0.9766734279918864,0.6696801112656467
0.9766734279918864,0.6701461377870563
0.9766734279918864,0.6706128133704735
0.9766734279918864,0.6710801393728223
0.9766734279918864,0.6715481171548117
0.9766734279918864,0.672016748080949
0.9766734279918864,0.672486033519553
0.9766734279918864,0.6729559748427673
0.9766734279918864,0.6734265734265734
0.9766734279918864,0.6738978306508048
0.9766734279918864,0.6743697478991597
0.9766734279918864,0.6748423265592152
0.9766734279918864,0.6753155680224404
0.9766734279918864,0.6757894736842105
0.9766734279918864,0.6762640449438202
0.9766734279918864,0.6767392832044975
0.9766734279918864,0.6772151898734177
0.9766734279918864,0.6776917663617171
0.9766734279918864,0.678169014084507
0.9766734279918864,0.678646934460888
0.9756592292089249,0.6784203102961918
0.9756592292089249,0.6788990825688074
0.9756592292089249,0.6793785310734464
0.9756592292089249,0.6798586572438162
0.9756592292089249,0.6803394625176803
0.9756592292089249,0.6808209483368719
0.9756592292089249,0.6813031161473088
0.9746450304259635,0.6810772501771793
0.9746450304259635,0.6815602836879433
0.9746450304259635,0.6820440028388929
0.9746450304259635,0.6825284090909091
0.9746450304259635,0.6830135039090263
0.9746450304259635,0.6834992887624467
0.973630831643002,0.6832740213523132
0.973630831643002,0.6837606837606838
0.973630831643002,0.684248039914469
0.973630831643002,0.6847360912981455
0.9726166328600405,0.6845110635260528
0.9726166328600405,0.685
0.9726166328600405,0.6854896354538956
0.9726166328600405,0.6859799713876967
0.9726166328600405,0.686471009305655
0.9726166328600405,0.6869627507163324
0.9726166328600405,0.6874551971326165
0.9726166328600405,0.687948350071736
0.9726166328600405,0.6884422110552764
0.9726166328600405,0.6889367816091954
0.9726166328600405,0.689432063263839
0.9726166328600405,0.6899280575539568
0.9726166328600405,0.6904247660187185
0.9716024340770791,0.6902017291066282
0.9716024340770791,0.6906993511175198
0.9716024340770791,0.6911976911976911
0.9716024340770791,0.691696750902527
0.9716024340770791,0.6921965317919075
0.9716024340770791,0.6926970354302241
0.9716024340770791,0.6931982633863966
0.9716024340770791,0.6937002172338885
0.9716024340770791,0.6942028985507246
0.9705882352941176,0.6939811457577955
0.9705882352941176,0.6944847605224964
0.9695740365111561,0.6942628903413217
0.9695740365111561,0.6947674418604651
0.9695740365111561,0.6952727272727273
0.9685598377281948,0.6950509461426492
0.9685598377281948,0.6955571740713765
0.9685598377281948,0.6960641399416909
0.9685598377281948,0.6965718453683443
0.9685598377281948,0.6970802919708029
0.9685598377281948,0.6975894813732652
0.9685598377281948,0.6980994152046783
0.9685598377281948,0.6986100950987564
0.9685598377281948,0.6991215226939971
0.9685598377281948,0.6996336996336996
0.9685598377281948,0.7001466275659824
0.9685598377281948,0.7006603081438004
0.9685598377281948,0.7011747430249633
0.9685598377281948,0.7016899338721528
0.9685598377281948,0.7022058823529411
0.9675456389452333,0.7019867549668874
0.9665314401622718,0.7017673048600883
0.9665314401622718,0.7022844509948416
0.9665314401622718,0.7028023598820059
0.9655172413793104,0.7025830258302583
0.9645030425963489,0.7023633677991138
0.9645030425963489,0.7028824833702882
0.9645030425963489,0.7034023668639053
0.9634888438133874,0.7031828275351591
0.9634888438133874,0.7037037037037037
0.9634888438133874,0.704225352112676
0.9634888438133874,0.7047477744807121
0.9634888438133874,0.7052709725315516
0.9634888438133874,0.7057949479940565
0.9634888438133874,0.7063197026022305
0.9634888438133874,0.7068452380952381
0.9634888438133874,0.7073715562174236
0.9634888438133874,0.7078986587183308
0.9634888438133874,0.7084265473527218
0.9634888438133874,0.7089552238805971
0.9634888438133874,0.7094846900672144
0.9634888438133874,0.7100149476831091
0.962474645030426,0.7097980553477936
